"","Kode Barang","Nama Barang","Merk","No Org","No Prod","Mobil","Harga Jual","Harga Beli","Stok","max stok","Total Penjualan"
"","00000400","BESI SIKU 30 X 30 X 2,5","","","","","NaN","0","0","",""
"","00000401","BESI SIKU 4/4 TBL","","","","","125000","0","0","","485"
"","00000402","BESI SIKU 4/4 TIPIS","","","","","37000","0","0","","602"
"","00000403","SIKU 40 X 40 ASLI KS","","","","","125000","0","0","","201"
"","00000404","BESI SIKU 60 X 60  TBL","","","","","NaN","0","0","",""
"","00000405","BESI SIKU LUBANG TEBAL","","","","","65000","0","58","","5220"
"","00000406","BESI SIKU LUBANG 4 X 4","","","","","43000","0","151","","3493"
"","00000407","BESI BETON ULIR SNI 13 X 12","","","","","NaN","0","0","",""
"","00000408","BESI ULIR 14","","","","","NaN","0","0","",""
"","00000409","BESI ULIR 14 SNI","","","","","NaN","0","0","",""
"","00000410","BESI ULIR 16","","","","","NaN","0","0","",""
"","00000411","BESI ULIR 16 SNI","","","","","137000","0","0","","125"
"","00000412","BESI ULIR 19 SNI ","","","","","NaN","0","0","",""
"","00000413","BETEL BESAR","","","","","13000","0","0","","10"
"","00000414","BETEL KECIL","","","","","NaN","0","0","",""
"","00000415","BIJI KORDEN","","","","","NaN","0","0","",""
"","00000416","BIS BETON 70 CM","","","","","NaN","0","0","",""
"","00000417","BLOBBY KOMIK HADIAH NIPPON","","","","","NaN","0","0","",""
"","00000418","BODEM 10 LB","","","","","NaN","0","0","",""
"","00000419","BODEM 4 LB","","","","","70000","0","2","","4"
"","00000420","BODEM 6 LB","","","","","NaN","0","0","",""
"","00000421","BODEM 8 LB","","","","","NaN","0","0","",""
"","00000422","BODY AFOS BIASA KOMPUTER","","","","","40000","0","0","","30"
"","00000423","BODY CARMEN KUNING","","","","","NaN","0","0","",""
"","00000424","BODY DIOR KUNING","","","","","NaN","0","0","",""
"","00000425","BODY DUCKS KUNING","","","","","NaN","0","0","",""
"","00000426","BODY EXITO KUNING","","","","","NaN","0","0","",""
"","00000427","BODY EXITO PUTIH","","","","","NaN","0","0","",""
"","00000428","BODY HPP KUNING","","","","","NaN","0","0","",""
"","00000429","BODY ISEO KUNING","","","","","NaN","0","0","",""
"","00000430","BODY KUNCI AFOS SS H8545","","","","","NaN","0","0","",""
"","00000431","BODY KUNCI BIASA","","","","","45000","0","16","","67"
"","00000432","BODY KUNCI EAST","","","","","NaN","0","0","",""
"","00000433","BODY KUNCI IBM","","","","","NaN","0","0","",""
"","00000434","BODY KUNCI NISHIO PUTIH","","","","","NaN","0","0","",""
"","00000435","BODY KUNCI PICASO PTH STENLIS","","","","","NaN","0","0","",""
"","00000436","BODY KUNCI PICASO PUTIH","","","","","NaN","0","0","",""
"","00000437","BODY KUNCI PICASO SPAIN KUNING","","","","","NaN","0","0","",""
"","00000438","BODY KUNCI PINTU SLEDING FREDER","","","","","55000","0","0","","13"
"","00000439","BODY KUNCI PINTU SLEDING SES","","","","","NaN","0","0","",""
"","00000440","BODY KUNCI PLATO BIASA KUNING","","","","","NaN","0","0","",""
"","00000441","BODY KUNCI SOLID","","","","","NaN","0","0","",""
"","00000442","BODY MDR EXITO KUNING","","","","","NaN","0","0","",""
"","00000443","BODY MIAMI KUNING","","","","","NaN","0","0","",""
"","00000444","BODY MODERN KUNING","","","","","NaN","0","0","",""
"","00000445","BODY NISHIO KUNING","","","","","NaN","0","0","",""
"","00000446","BODY NORGEN","","","","","40000","0","0","","24"
"","00000447","BODY PELOR AFOS SS H8545B","","","","","NaN","0","0","",""
"","00000448","BODY PELOR EAST","","","","","80000","0","0","","12"
"","00000449","BODY PELOR EXITO PUTIH","","","","","NaN","0","0","",""
"","00000450","BODY PELOR FIGO PUTIH","","","","","44000","0","0","","5"
"","00000451","BODY PELOR NISHIO","","","","","NaN","0","0","",""
"","00000452","BODY PELOR PICASO PUTIH","","","","","NaN","0","0","",""
"","00000453","BODY PELOR SES KUNING","","","","","NaN","0","0","",""
"","00000454","BODY PELOR SES PUTIH","","","","","NaN","0","0","",""
"","00000455","BODY PELOR SSK ","","","","","51500","0","0","","12"
"","00000456","BODY PINTU SLEDING ","","","","","NaN","0","0","",""
"","00000457","BODY PLATO 7011-GP-3K","","","","","NaN","0","0","",""
"","00000458","BODY PLATO PUTIH","","","","","NaN","0","0","",""
"","00000459","BODY PROGENT KUNING","","","","","NaN","0","0","",""
"","00000460","BODY PSD PUTIH","","","","","NaN","0","0","",""
"","00000461","BODY SES KUNING BIASA","","","","","NaN","0","0","",""
"","00000462","BODY SES PUTIH BIASA","","","","","NaN","0","0","",""
"","00000463","BODY SOBAR KUNING","","","","","NaN","0","0","",""
"","00000464","BODY SSK KUNING","","","","","NaN","0","0","",""
"","00000465","BODY TESA KUNING","","","","","NaN","0","0","",""
"","00000466","BODY VIPRO KUNING","","","","","NaN","0","0","",""
"","00000467","BONEKA BLOBBY","","","","","1","0","0","","117"
"","00000468","BONEKA HADIAH PROPAN","","","","","NaN","0","0","",""
"","00000469","BOR ENGKOL","","","","","NaN","0","0","",""
"","00000470","BOSTEL","","","","","5000","0","23","","235"
"","00000471","BOX MCB JAGER","","","","","NaN","0","0","",""
"","00000472","BOX MCB MEET","","","","","5000","0","11","","13"
"","00000473","BOX PANEL MCB 4 PORT","","","","","19000","0","0","","3"
"","00000474","BULU ROL ACE BUDGET","","","","","17000","0","69","","1909"
"","00000475","BULU ROL ACE REGULAR","","","","","25000","0","8","","527"
"","00000476","BULU ROLL ACE BUDGET KECIL","","","","","8000","0","0","","986"
"","00000477","BV  PVC VINO 3/4""","","","","","NaN","0","0","",""
"","00000478","BV 1/16 X 1/16 WESTPEX","","","","","NaN","0","0","",""
"","00000479","BV CINHO 1/2","","","","","NaN","0","0","",""
"","00000480","BV CINTAI 3/4 KUNINGAN","","","","","NaN","0","0","",""
"","00000481","BV KITZ 3/4","","","","","NaN","0","0","",""
"","00000482","BV MJP 3/4","","","","","NaN","0","0","",""
"","00000483","BV MOVE 1 KUNINGAN","","","","","NaN","0","0","",""
"","00000484","BV MOVE 1/2 KUNINGAN","","","","","NaN","0","0","",""
"","00000485","BV MOVE 3/4 KUNINGAN","","","","","NaN","0","0","",""
"","00000486","BV ONDA 1 1/2 KUNINGAN","","","","","NaN","0","0","",""
"","00000487","BV ONDA 1 1/4 KUNINGAN","","","","","NaN","0","0","",""
"","00000488","BV ONDA 1"" KUNINGAN","","","","","90000","0","1","","1"
"","00000489","BV ONDA 1/2 KUNINGAN","","","","","75000","0","5","","23"
"","00000490","BV ONDA 2 1/2 KUNINGAN","","","","","NaN","0","0","",""
"","00000491","BV ONDA 2 KUNINGAN","","","","","NaN","0","0","",""
"","00000492","BV ONDA 3/4 KUNINGAN","","","","","95000","0","0","","26"
"","00000493","BV PVC 1 1/2","","","","","NaN","0","0","",""
"","00000494","BV PVC 1 1/4","","","","","NaN","0","0","",""
"","00000495","BV PVC 1 JIARONG","","","","","25000","0","0","","17"
"","00000496","BV PVC 1"" POLOS","","","","","14000","0","4","","18"
"","00000497","BV PVC 1/2","","","","","10000","0","22","","15"
"","00000498","BV PVC 1/2 AMICO","","","","","NaN","0","0","",""
"","00000499","BV PVC 1/2 CISAL","","","","","NaN","0","0","",""
"","00000500","BV PVC 1/2 DRAT DLM","","","","","NaN","0","0","",""
"","00000501","BV PVC 2","","","","","NaN","0","0","",""
"","00000502","BV PVC 2 1/2","","","","","NaN","0","0","",""
"","00000503","BV PVC 3","","","","","NaN","0","0","",""
"","00000504","BV PVC 3/4","","","","","17000","0","0","","41"
"","00000505","BV PVC 3/4 AMICO","","","","","NaN","0","0","",""
"","00000506","BV PVC 3/4 DRAT DLM","","","","","NaN","0","0","",""
"","00000507","BV PVC 3/4 POLOS KDJ","","","","","15000","0","0","","15"
"","00000508","BV PVC VINO 1/2""","","","","","NaN","0","0","",""
"","00000509","BV WESTPEX 1 PUTIH","","","","","NaN","0","0","",""
"","00000510","BV WESTPEX 1/2 PUTIH","","","","","NaN","0","0","",""
"","00000511","BV WESTPEX 3/4 PUTIH","","","","","NaN","0","0","",""
"","00000512","C TRUSS GALVALUM 0,75","","","","","75000","0","0","","6166"
"","00000513","CAM STATER","","","","","NaN","0","0","",""
"","00000514","CASTING","","","","","30000","0","0","","51"
"","00000515","CASTING ECER","","","","","65000","0","0","","145"
"","00000516","CASTOL BESAR","","","","","NaN","0","0","",""
"","00000517","CASTOL KECIL","","","","","7500","0","0","","24"
"","00000518","TK.CAT ARIES 614 5 KG","","","","","NaN","0","0","",""
"","00000519","TK.CAT ARIES 618 5 KG","","","","","NaN","0","0","",""
"","00000520","TK.CAT ARIES 625 5 KG","","","","","NaN","0","0","",""
"","00000521","TK.CAT ARIES 634 5 KG","","","","","NaN","0","0","",""
"","00000522","TK.CAT ARIES 635 5 KG","","","","","NaN","0","0","",""
"","00000523","TK.CAT ARIES 641 5 KG","","","","","NaN","0","0","",""
"","00000524","TK.CAT ARIES 643 5 KG","","","","","NaN","0","0","",""
"","00000525","TK.CAT ARIES 659 5 KG","","","","","NaN","0","0","",""
"","00000526","TK.CAT ARIES 670 5 KG","","","","","NaN","0","0","",""
"","00000527","TK.CAT ARIES 671 5 KG","","","","","NaN","0","0","",""
"","00000528","TK.CAT ARIES 673 5 KG","","","","","NaN","0","0","",""
"","00000529","TK.CAT ARIES 680 5 KG","","","","","NaN","0","0","",""
"","00000530","TK.CAT ARIES 681 5 KG","","","","","NaN","0","0","",""
"","00000531","TK.CAT ARIES 682 5 KG","","","","","NaN","0","0","",""
"","00000532","TK.CAT ARIES 683 5 KG","","","","","NaN","0","0","",""
"","00000533","TK.CAT ARIES 685 5 KG","","","","","NaN","0","0","",""
"","00000534","TK.CAT ARIES 686 5 KG","","","","","NaN","0","0","",""
"","00000535","TK.CAT ARIES 687 5 KG","","","","","NaN","0","0","",""
"","00000536","TK.CAT ARIES 688 5 KG","","","","","NaN","0","0","",""
"","00000537","TK.CAT ARIES 689 5 KG","","","","","NaN","0","0","",""
"","00000538","TK.CAT ARIES 690 5 KG","","","","","NaN","0","0","",""
"","00000539","TK.CAT ARIES 690 AVOCADO","","","","","NaN","0","0","",""
"","00000540","TK.CAT ARIES 691 5 KG","","","","","NaN","0","0","",""
"","00000541","TK.CAT ARIES 802 JINGGA PEPAYA 20KG","","","","","NaN","0","0","",""
"","00000542","TK.CAT ARIES 802 SPC JINGGAPEPAYA","","","","","NaN","0","0","",""
"","00000543","TK.CAT ARIES 804 20 KG","","","","","NaN","0","0","",""
"","00000544","TK.CAT ARIES 808 HIJAU APEL","","","","","NaN","0","0","",""
"","00000545","TK.CAT ARIES PUTIH 20 KG","","","","","156500","0","0","","6"
"","00000546","TK.CAT ARIES PUTIH 5 KG","","","","","34000","0","0","","22"
"","00000547","TK.CAT ARIES PUTIH SUPER 20KG","","","","","114500","0","0","","8"
"","00000548","TK.CAT ARIES TANPA NO","","","","","NaN","0","0","",""
"","00000549","TK.AVIAN 645 4 KG","","","","","NaN","0","0","",""
"","00000550","TK.AVIAN 731","","","","","NaN","0","0","",""
"","00000551","TK.AVIAN 911 4 KG","","","","","NaN","0","0","",""
"","00000552","TK.AVIAN HAMMERTONE","","","","","NaN","0","0","",""
"","00000553","CAT AVITEX TANPA NO ","","","","","NaN","0","0","",""
"","00000554","NP.BB 1001 MAROONE","","","","","75000","0","4","","117"
"","00000555","NP.BB 1002 PAPAIA","","","","","68000","0","1","","108"
"","00000556","NP.BB 1003 ARANCIONE","","","","","73000","0","0","","60"
"","00000557","NP.BB 1004 MELONE","","","","","64000","0","14","","31"
"","00000558","NP.BB 1005 ROSA","","","","","75000","0","0","","73"
"","00000559","NP.BB 1006 CHIARO","","","","","75000","0","12","","30"
"","00000560","NP.BB 1007 GIALLA","","","","","75000","0","0","","103"
"","00000561","NP.BB 1008 ANANAS","","","","","75000","0","7","","37"
"","00000562","NP.BB 1009 FORESTA","","","","","75000","0","0","","100"
"","00000563","NP.BB 1010 VERDE DELLO","","","","","58000","0","0","","63"
"","00000564","NP.BB 1011 SEMPRE VERDE","","","","","75000","0","6","","223"
"","00000565","NP.BB 1012  VERDA FRUTTA","","","","","75000","0","0","","66"
"","00000566","NP.BB 1013 VICTTORIA","","","","","67000","0","0","","85"
"","00000567","NP.BB 1014 VERDE INTENSO","","","","","75000","0","0","","55"
"","00000568","NP.BB 1015 AZZURO ATLANTIC","","","","","73000","0","1","","59"
"","00000569","NP.BB 1016 TOPEZ AZZURO","","","","","67000","0","0","","61"
"","00000570","NP.BB 1017 MARRONE BRUCIATO","","","","","73000","0","0","","251"
"","00000571","NP.BB 1018 DEL FEGATO","","","","","75000","0","1","","182"
"","00000572","NP.BB 1019 DEL FOGLIO","","","","","75000","0","0","","120"
"","00000573","NP.BB 102 MEDIUM YELLOW","","","","","75000","0","8","","126"
"","00000574","NP.BB 1020 DELL OSSIDO","","","","","58000","0","0","","68"
"","00000575","NP.BB 1021 DELLA SELLA","","","","","75000","0","0","","145"
"","00000576","NP.BB 103 ORANGE","","","","","75000","0","13","","236"
"","00000577","NP.BB 104 PACIFIC BLUE","","","","","62000","0","1","","62"
"","00000578","NP.BB 108 GREEN","","","","","NaN","0","0","",""
"","00000579","NP.BB 109 PUTIH KENTAL GLOSS","","","","","75000","0","9","","244"
"","00000580","NP.BB 112 ICE CREAM","","","","","72000","0","0","","210"
"","00000581","NP.BB 113 SPRING CREAM","","","","","75000","0","20","","62"
"","00000582","NP.BB 116 YELLOW CANARY","","","","","75000","0","13","","185"
"","00000583","NP.BB 117 DANISH BEIGE","","","","","75000","0","0","","66"
"","00000584","NP.BB 119 PLATINUM GREY","","","","","75000","0","2","","147"
"","00000585","NP.BB 124 PELITA GREEN","","","","","75000","0","1","","35"
"","00000586","NP.BB 126 EVER GREEN","","","","","75000","0","11","","221"
"","00000587","NP.BB 141 OCEAN BLUE","","","","","75000","0","59","","280"
"","00000588","NP.BB 145 MERLIN BLUE","","","","","70000","0","0","","29"
"","00000589","NP.BB 147 AZURE BLUE","","","","","75000","0","4","","174"
"","00000590","NP.BB 148 TEAK BROWN","","","","","75000","0","8","","75"
"","00000591","NP.BB 151 SIENNA BROWN","","","","","75000","0","0","","115"
"","00000592","NP.BB 162 AUTUMN BROWN","","","","","73000","0","0","","72"
"","00000593","NP.BB 166 MAYAN YELLOW","","","","","75000","0","8","","119"
"","00000594","NP.BB 3033 OFF WHITE","","","","","NaN","0","0","",""
"","00000595","NP.BB 9103 BLACK","","","","","75000","0","19","","243"
"","00000596","NP.BB 9109 SUPER WHITE","","","","","62000","0","0","","191"
"","00000597","NP.BB 918 VERMILION","","","","","75000","0","23","","198"
"","00000598","NP.BB BS 3040 CREAM","","","","","75000","0","27","","97"
"","00000599","NP.BB BS 3044 SADDLE TAN","","","","","67000","0","0","","40"
"","00000600","NP.BB BS 4052 IVORY","","","","","NaN","0","0","",""
"","00000601","NP.BB BS 9093 ASH GREY","","","","","75000","0","5","","214"
"","00000602","NP.BB BS 9095 LAVENDER GREY","","","","","75000","0","1","","53"
"","00000603","NP.BB BS 9097 PAPIER GREY","","","","","73000","0","0","","75"
"","00000604","NP.BB NP 66 WHITE MATT","","","","","75000","0","14","","251"
"","00000605","NP.BB NP666 BLACK MATT","","","","","75000","0","7","","573"
"","00000606","CAT CATYLAC ANTIQUE WHITE 44159","","","","","475000","0","0","","12"
"","00000607","CAT CATYLAC ANTIQUE WHITE 44159","","","","","115000","0","0","","58"
"","00000608","CAT CATYLAC ATHENE 44132","","","","","700000","0","0","","17"
"","00000609","CAT CATYLAC ATHENE 44132","","","","","165000","0","0","","71"
"","00000610","CAT CATYLAC AVOCADO WHITE 42446","","","","","360000","0","0","",""
"","00000611","CAT CATYLAC AVOCADO WHITE 42446","","","","","125000","0","0","","14"
"","00000612","CAT CATYLAC BALI GREEN 44198","","","","","730000","0","0","","10"
"","00000613","CAT CATYLAC BALI GREEN 44198","","","","","120000","0","0","","30"
"","00000614","CAT CATYLAC BLUE ANCHOR 41436","","","","","160000","0","0","","55"
"","00000615","CAT CATYLAC BLUE ANCHOR 41436","","","","","650000","0","0","","3"
"","00000616","CAT CATYLAC BLUE WAVE 41438","","","","","165000","0","3","","52"
"","00000617","CAT CATYLAC BLUE WAVE 41438","","","","","535000","0","0","","1"
"","00000618","CAT CATYLAC BRIGHT RED 43436","","","","","125000","0","0","","43"
"","00000619","CAT CATYLAC CASCADE 40553","","","","","165000","0","1","","229"
"","00000620","CAT CATYLAC CASCADE 40553","","","","","765000","0","1","","117"
"","00000621","CAT CATYLAC CHRYSAN WHITE 44544","","","","","165000","0","0","","51"
"","00000622","CAT CATYLAC CHRYSAN WHITE 44544","","","","","720000","0","0","","24"
"","00000623","CAT CATYLAC CITRUS GROVE 44492","","","","","125000","0","0","","30"
"","00000624","CAT CATYLAC CORAL SPRING 42391","","","","","160000","0","3","","155"
"","00000625","CAT CATYLAC CORAL SPRING 42391","","","","","600000","0","0","","7"
"","00000626","CAT CATYLAC DREAM LAND 42387","","","","","610000","0","0","","19"
"","00000627","CAT CATYLAC DREAM LAND 42387","","","","","165000","0","0","","140"
"","00000628","CAT CATYLAC EARTH YELLOW 45470","","","","","165000","0","2","","31"
"","00000629","CAT CATYLAC EARTH YELLOW 45470","","","","","650000","0","0","","1"
"","00000630","CAT CATYLAC EASTERN SPICE 47331 5KG","","","","","120000","0","0","","60"
"","00000631","CAT CATYLAC GARDENA 45006","","","","","165000","0","0","","94"
"","00000632","CAT CATYLAC GARDENA 45006","","","","","590000","0","0","","21"
"","00000633","CAT CATYLAC GINGER PEACHY  45351","","","","","165000","0","0","","52"
"","00000634","CAT CATYLAC GINGER PEACHY 45351","","","","","560000","0","0","","15"
"","00000635","CAT CATYLAC GOLDEN BLOSSOM 44504","","","","","165000","0","0","","83"
"","00000636","CAT CATYLAC GOLDEN BLOSSOM 44504","","","","","555000","0","0","","22"
"","00000637","CAT CATYLAC GRANITE GREY 40389","","","","","165000","0","0","","35"
"","00000638","CAT CATYLAC GRANITE GREY 40389","","","","","540000","0","0","","2"
"","00000639","CAT CATYLAC GREEN ROMANTIC 42448","","","","","555000","0","0","","12"
"","00000640","CAT CATYLAC GREEN ROMANTIC 42448 5KG","","","","","165000","0","0","","141"
"","00000641","CAT CATYLAC GREEN STRIP 42447","","","","","650000","0","1","","13"
"","00000642","CAT CATYLAC GREEN STRIP 42447","","","","","125000","0","0","","62"
"","00000643","CAT CATYLAC HONEY YELLOW 45372","","","","","165000","0","3","","85"
"","00000644","CAT CATYLAC HONEY YELLOW 45372","","","","","585000","0","0","","6"
"","00000645","CAT CATYLAC HYACINTH 41437","","","","","123000","0","5","","50"
"","00000646","CAT CATYLAC ICE BLUE 42449 5 KG","","","","","110000","0","0","","34"
"","00000647","CAT CATYLAC IVORY 45360","","","","","158000","0","8","","118"
"","00000648","CAT CATYLAC IVORY 45360","","","","","755000","0","1","","24"
"","00000649","CAT CATYLAC JADE GREEN 42353","","","","","165000","0","0","","78"
"","00000650","CAT CATYLAC JADE GREEN 42353","","","","","570000","0","0","","7"
"","00000651","CAT CATYLAC KECAPI 45325","","","","","165000","0","4","","118"
"","00000652","CAT CATYLAC KECAPI 45325","","","","","575000","0","0","","9"
